file_id,T,tr,nfft,n_s5,n_s4,n_cl,n_overlap,n_tail,n_extra,bins_on_nominal_edges,max_abs_err,max_rel_err,mismatch_1em9,tail_frac_of_cl
Pitt_0050015,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,5.414003602570584e-16,0,0.06095182180495056
Pitt_0050016,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,4.902683198779348e-16,0,0.055598430255755116
Pitt_0050017,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,3.5459903075829e-16,0,0.055459533743922575
Pitt_0050019,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,6.560802026060506e-16,0,0.0531222173477361
Pitt_0050020,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,4.2168314257460584e-16,0,0.059431483034861655
Pitt_0050022,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,5.971123939462034e-16,0,0.061047392047899156
Pitt_0050023,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,4.2328521697991894e-16,0,0.0511846630732336
Pitt_0050024,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,5.358653922713989e-16,0,0.04868548083431829
Pitt_0050025,196,1.5,256,7,18,27,0,2,0,0,1.1368683772161603e-13,5.062034302727301e-16,0,0.048219975511824234
Pitt_0050026,196,1.5,256,7,18,27,0,2,0,0,1.7053025658242404e-13,4.3397734468599287e-16,0,0.0474467648124868
Pitt_0050027,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,4.690474648485028e-16,0,0.05598592982607706
Pitt_0050028,196,1.5,256,7,18,27,0,2,0,0,1.1368683772161603e-13,4.559511144663344e-16,0,0.044880107632073576
Pitt_0050029,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,5.447770548637108e-16,0,0.06607545497807592
Pitt_0050030,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,5.20064505846712e-16,0,0.053742763223652665
Pitt_0050031,196,1.5,256,7,18,27,0,2,0,0,1.1368683772161603e-13,5.126066043611818e-16,0,0.06300946857259418
Pitt_0050032,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,5.444592151572107e-16,0,0.05394784211984293
Pitt_0050033,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,4.303392578748631e-16,0,0.050671498153707056
Pitt_0050034,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,5.0467130808969565e-16,0,0.06348974799216354
Pitt_0050035,196,1.5,256,7,18,27,0,2,0,0,1.1368683772161603e-13,5.507452473668706e-16,0,0.05438780577649238
Pitt_0050036,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,5.645945971105154e-16,0,0.06067732209992729
Pitt_0050037,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,5.220526039834129e-16,0,0.0681864998697939
Pitt_0050038,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,6.595533271351333e-16,0,0.06003361087961014
Pitt_0050040,196,1.5,256,7,18,27,0,2,0,0,2.842170943040401e-14,5.70140141163807e-16,0,0.05841575218987697
Pitt_0050041,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,5.097315010622421e-16,0,0.054862558208150294
Pitt_0050042,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,4.612282093580368e-16,0,0.06154439695138503
Pitt_0050043,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,5.619532656745546e-16,0,0.05325690075242075
Pitt_0050044,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,5.401560747263197e-16,0,0.04174135494009888
Pitt_0050045,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,5.506379387938518e-16,0,0.06475404573892109
Pitt_0050046,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,4.770899157498456e-16,0,0.05115025660321513
Pitt_0050047,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,5.095240055606805e-16,0,0.05616305646369594
Pitt_0050048,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,4.3383557586358095e-16,0,0.061956197476986496
Pitt_0050049,196,1.5,256,7,18,27,0,2,0,0,1.7053025658242404e-13,4.425414958856785e-16,0,0.0653894195364672
Pitt_0050050,196,1.5,256,7,18,27,0,2,0,0,1.1368683772161603e-13,6.206561831335497e-16,0,0.061547466949876846
Pitt_0050051,196,1.5,256,7,18,27,0,2,0,0,4.263256414560601e-14,5.582382010117951e-16,0,0.06825549292598491
Pitt_0050052,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,5.708826422478484e-16,0,0.07383380711780048
Pitt_0050053,196,1.5,256,7,18,27,0,2,0,0,1.1368683772161603e-13,5.919378855123324e-16,0,0.04004698979450882
Pitt_0050054,196,1.5,256,7,18,27,0,2,0,0,1.1368683772161603e-13,5.11812064861385e-16,0,0.06491793836194276
Pitt_0050055,196,1.5,256,7,18,27,0,2,0,0,4.263256414560601e-14,4.0162955763445144e-16,0,0.06522885525714288
Pitt_0050056,196,1.5,256,7,18,27,0,2,0,0,1.1368683772161603e-13,4.88102019242494e-16,0,0.07190970862140092
Pitt_0050057,196,1.5,256,7,18,27,0,2,0,0,5.684341886080802e-14,3.8982819686291617e-16,0,0.0652947341180241
Pitt_0050058,196,1.5,256,7,18,27,0,2,0,0,4.263256414560601e-14,5.180252769146231e-16,0,0.059159776640431656
Pitt_0050059,196,1.5,256,7,18,27,0,2,0,0,8.526512829121202e-14,4.570446708074675e-16,0,0.06581990016705287
Pitt_0050060,196,1.5,256,7,18,27,0,2,0,0,4.263256414560601e-14,4.444399721869088e-16,0,0.06673812805607061
SBL_0051556,196,2.200000047683716,256,10,26,40,0,4,0,0,3.410605131648481e-13,8.671684398000462e-16,0,0.05745658170082343
SBL_0051557,196,2.200000047683716,256,10,26,40,0,4,0,0,2.2737367544323206e-13,4.731126294437115e-16,0,0.08040055564043419
SBL_0051559,196,2.200000047683716,256,10,26,40,0,4,0,0,1.7053025658242404e-13,8.786791560381306e-16,0,0.09504213080312515
SBL_0051560,196,2.200000047683716,256,10,26,40,0,4,0,0,7.105427357601002e-14,7.301266584775592e-16,0,0.05804646041614193
SBL_0051561,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,5.924590132845493e-16,0,0.06688804071195788
SBL_0051562,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,5.168839481237096e-16,0,0.07528288311246571
SBL_0051563,196,2.200000047683716,256,10,26,40,0,4,0,0,2.2737367544323206e-13,6.773408595430872e-16,0,0.11159666897249283
SBL_0051564,196,2.200000047683716,256,10,26,40,0,4,0,0,1.7053025658242404e-13,8.498532436060227e-16,0,0.07565209920390606
SBL_0051565,196,2.200000047683716,256,10,26,40,0,4,0,0,8.526512829121202e-14,5.991627546929382e-16,0,0.07976406317933636
SBL_0051566,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,6.424351503901008e-16,0,0.07826945700854622
SBL_0051567,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,6.032262916858825e-16,0,0.09889107873532085
SBL_0051568,196,2.200000047683716,256,10,26,40,0,4,0,0,1.7053025658242404e-13,7.207148172910642e-16,0,0.07634834772884286
SBL_0051569,196,2.200000047683716,256,10,26,40,0,4,0,0,8.526512829121202e-14,5.556069312424275e-16,0,0.07701554388981056
SBL_0051570,196,2.200000047683716,256,10,26,40,0,4,0,0,2.2737367544323206e-13,7.175931288889387e-16,0,0.06809545012640988
SBL_0051571,196,2.200000047683716,256,10,26,40,0,4,0,0,8.526512829121202e-14,6.136091272050833e-16,0,0.07554825967412838
SBL_0051572,196,2.200000047683716,256,10,26,40,0,4,0,0,8.526512829121202e-14,5.115334777320626e-16,0,0.0793989732671942
SBL_0051573,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,5.047155190058334e-16,0,0.09086371325758434
SBL_0051574,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,6.797157840560477e-16,0,0.07986674850678986
SBL_0051575,196,2.200000047683716,256,10,26,40,0,4,0,0,2.2737367544323206e-13,6.109291890434433e-16,0,0.07699792728612372
SBL_0051576,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,6.6734075230382575e-16,0,0.06516398368044288
SBL_0051577,196,2.200000047683716,256,10,26,40,0,4,0,0,5.684341886080802e-14,7.531153022221909e-16,0,0.0808263881600696
SBL_0051578,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,4.967814870691855e-16,0,0.07669663187299215
SBL_0051579,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,5.734858455769478e-16,0,0.07054430779612812
SBL_0051580,196,2.200000047683716,256,10,26,40,0,4,0,0,1.7053025658242404e-13,5.723718909858541e-16,0,0.06676197663035684
SBL_0051581,196,2.200000047683716,256,10,26,40,0,4,0,0,8.526512829121202e-14,4.7852276614170185e-16,0,0.09797627958944466
SBL_0051582,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,6.158949807722125e-16,0,0.06204090091115968
SBL_0051583,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,5.882648496600981e-16,0,0.06385706377362405
SBL_0051584,196,2.200000047683716,256,10,26,40,0,4,0,0,2.2737367544323206e-13,5.900042975654042e-16,0,0.08116715104427441
SBL_0051585,196,2.200000047683716,256,10,26,40,0,4,0,0,1.1368683772161603e-13,5.42386344807625e-16,0,0.07133253201205333
SDSU_0050182,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.999468606271418e-16,0,0.07624499014317193
SDSU_0050183,176,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,4.987169976443242e-16,0,0.07218821384517958
SDSU_0050185,176,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,4.791205303353773e-16,0,0.06885495003164897
SDSU_0050186,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.311525426152923e-16,0,0.06951638346055478
SDSU_0050187,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.625722574663124e-16,0,0.06676975458026302
SDSU_0050188,176,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,4.709957642779101e-16,0,0.07754423519432557
SDSU_0050189,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,7.01779420681168e-16,0,0.06054701786756453
SDSU_0050190,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.898842931419542e-16,0,0.06762120518165075
SDSU_0050191,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.437022590734136e-16,0,0.06971582779403437
SDSU_0050193,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.706370399541772e-16,0,0.09343297576605092
SDSU_0050194,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.562567774555644e-16,0,0.07846934666447382
SDSU_0050196,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.001475107063356e-16,0,0.05933498576476042
SDSU_0050197,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.879943408578683e-16,0,0.07691043284987899
SDSU_0050198,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.931438741622119e-16,0,0.07546587700805207
SDSU_0050199,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,6.554600853694339e-16,0,0.08507314802147113
SDSU_0050200,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,6.101024003807918e-16,0,0.07216999503133908
SDSU_0050201,176,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,6.191917215825853e-16,0,0.07677400690526022
SDSU_0050202,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.984616256114287e-16,0,0.07568182093040116
SDSU_0050203,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.904742702386109e-16,0,0.0717126984508215
SDSU_0050204,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,6.278276091369706e-16,0,0.07207499509491282
SDSU_0050205,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,7.962808993368747e-16,0,0.06100659752150714
SDSU_0050206,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.209291326668919e-16,0,0.0584878185250001
SDSU_0050207,176,2.0,256,8,24,35,0,3,0,0,2.8421709430404007e-13,7.68830723647655e-16,0,0.06450161934132653
SDSU_0050208,176,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,5.888503557884014e-16,0,0.06887655505542022
SDSU_0050210,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.772792239179721e-16,0,0.06561307613710168
SDSU_0050211,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.420549132656607e-16,0,0.07482909546675649
SDSU_0050212,176,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,5.536241869469629e-16,0,0.08114311422771436
SDSU_0050213,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.485849895881905e-16,0,0.0786767010166728
SDSU_0050214,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.466589177616718e-16,0,0.06680665498075722
SDSU_0050215,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.845588232104626e-16,0,0.06388106390998019
SDSU_0050217,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.044781965401705e-16,0,0.05926113404169325
Stanford_0051160,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.519004142748661e-16,0,0.07334349653234142
Stanford_0051161,176,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,4.760672027976452e-16,0,0.07942028144412375
Stanford_0051162,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.217701299148274e-16,0,0.06411737387029479
Stanford_0051163,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.289041982934182e-16,0,0.0687780133654597
Stanford_0051164,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.854489179101195e-16,0,0.0711205285444862
Stanford_0051165,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.831833610365911e-16,0,0.05234494582149714
Stanford_0051166,236,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,4.914574519614473e-16,0,0.08396551050190769
Stanford_0051167,177,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.623799588726012e-16,0,0.06033375158295348
Stanford_0051168,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.136430372295221e-16,0,0.061240371440389685
Stanford_0051169,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.827409752970004e-16,0,0.06968949883913478
Stanford_0051170,176,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,4.3651180435112137e-16,0,0.06697335460295085
Stanford_0051171,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.925729624301099e-16,0,0.07555807765581361
Stanford_0051172,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.605119960622683e-16,0,0.06210699899391905
Stanford_0051173,176,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,4.776037404636068e-16,0,0.07346136562972977
Stanford_0051174,236,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.273264671344168e-16,0,0.09618347894109389
Stanford_0051175,176,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,4.870702709725378e-16,0,0.07449115523034794
Stanford_0051177,176,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.467300100934873e-16,0,0.08458400671224843
Stanford_0051178,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.543243921123464e-16,0,0.11476960756280037
Stanford_0051179,176,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.032607830017243e-16,0,0.08114636174067877
Stanford_0051180,236,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,6.589755264755683e-16,0,0.08784714522985922
Stanford_0051181,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.916916130521859e-16,0,0.06089233485252479
Stanford_0051182,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.491782704580583e-16,0,0.06097760477449414
Stanford_0051183,236,2.0,256,8,24,35,0,3,0,0,2.8421709430404007e-13,7.101270515068767e-16,0,0.08904370835927089
Stanford_0051184,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.712486465179785e-16,0,0.05911368002508398
Stanford_0051185,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.095263514677026e-16,0,0.08581489929315206
Stanford_0051186,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.914275241527265e-16,0,0.07668470097638842
Stanford_0051187,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.347268419333015e-16,0,0.06503571147750616
Stanford_0051188,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,7.139798866645128e-16,0,0.09040248796096767
Stanford_0051189,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,7.274852213815787e-16,0,0.06297710976306409
Stanford_0051190,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.029896972243114e-16,0,0.06090018169440592
Stanford_0051191,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.3742215455786316e-16,0,0.0770440164212402
Stanford_0051192,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.195103517940894e-16,0,0.07667069791775895
Stanford_0051193,236,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,6.443194779004554e-16,0,0.08254169801754506
Stanford_0051194,236,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.475825250009075e-16,0,0.070907015857729
Stanford_0051195,236,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,5.164515629802831e-16,0,0.08060457533037216
Stanford_0051196,234,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,6.06024410641806e-16,0,0.07260784241640578
Stanford_0051197,236,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,5.66314992944823e-16,0,0.0874103308681259
Stanford_0051198,236,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,5.267914321072229e-16,0,0.06625967065194423
Stanford_0051199,234,2.0,256,8,24,35,0,3,0,0,1.4210854715202004e-13,6.606439436400565e-16,0,0.07456037768047521
Trinity_0050232,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,7.219033524236927e-16,0,0.0789611146594151
Trinity_0050233,146,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,4.0309566102472723e-16,0,0.08177379065762809
Trinity_0050234,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,4.994887021891132e-16,0,0.07169198331806302
Trinity_0050235,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.240027257216672e-16,0,0.06556483388647781
Trinity_0050236,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,6.325914658468815e-16,0,0.08329794315491298
Trinity_0050237,146,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,4.3930885478192423e-16,0,0.07321428212291282
Trinity_0050239,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,5.29596643604243e-16,0,0.091785924740185
Trinity_0050240,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.073500138490383e-16,0,0.05932191017849574
Trinity_0050241,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,5.806134079476739e-16,0,0.06821624504159021
Trinity_0050243,146,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,7.257906534488031e-16,0,0.07174521904348266
Trinity_0050245,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.726754630201965e-16,0,0.0764081679876464
Trinity_0050246,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.539900642540288e-16,0,0.08115103215544273
Trinity_0050247,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.356588504079195e-16,0,0.08389822274834245
Trinity_0050248,146,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,5.331944799216443e-16,0,0.07027655191561923
Trinity_0050249,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.349911820643755e-16,0,0.06948723636742664
Trinity_0050250,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.500678912335962e-16,0,0.05326608140230406
Trinity_0050251,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,6.336802302250428e-16,0,0.05819248101434855
Trinity_0050252,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,8.718374545501825e-16,0,0.06816342678132978
Trinity_0050253,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.1408227060934816e-16,0,0.07386293270786001
Trinity_0050254,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.753098858348973e-16,0,0.05784662598230606
Trinity_0050255,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.562275436398147e-16,0,0.082627853641873
Trinity_0050257,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.010701888500417e-16,0,0.07913541230028395
Trinity_0050260,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.441868910107937e-16,0,0.08195819329600401
Trinity_0050261,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.849598403711174e-16,0,0.06666827574624613
Trinity_0050262,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,5.945219507627965e-16,0,0.058057653193725356
Trinity_0050263,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.721719552622015e-16,0,0.07612762589598024
Trinity_0050264,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,7.563153066814291e-16,0,0.06367195700626668
Trinity_0050265,146,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,7.131986270711248e-16,0,0.057084735399753554
Trinity_0050266,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,5.158540422139257e-16,0,0.06849749135827304
Trinity_0050267,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.495506640155261e-16,0,0.06519174564176661
Trinity_0050268,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,4.400027547035955e-16,0,0.09515683107303397
Trinity_0050269,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.2752671464322495e-16,0,0.07542560422439833
Trinity_0050270,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.889572913856021e-16,0,0.0433865994386489
Trinity_0050271,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.933241274876934e-16,0,0.08863469586190452
Trinity_0051132,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,3.570471496698012e-16,0,0.08395557975842859
Trinity_0051133,146,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,5.339547872029113e-16,0,0.054751352676158445
Trinity_0051134,146,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.594754390991547e-16,0,0.06161280701946238
Trinity_0051135,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.097611398398093e-16,0,0.08580150925710987
Trinity_0051136,146,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,4.861900872412878e-16,0,0.07279906221763141
Trinity_0051137,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.724973068682838e-16,0,0.07015430348095718
Trinity_0051138,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.338952587426908e-16,0,0.07557886590287484
Trinity_0051139,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.130326365173077e-16,0,0.07592666933759458
Trinity_0051140,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,7.212099722438029e-16,0,0.05915931459063204
Trinity_0051141,146,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,5.841167602766986e-16,0,0.0815332625675228
Trinity_0051142,146,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.169607545378499e-16,0,0.08341446792857031
UCLA_1_0051201,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,3.7132099729791854e-16,0,0.10591595666099544
UCLA_1_0051202,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,4.909212937017541e-16,0,0.0759510424979888
UCLA_1_0051204,116,3.0,128,7,18,27,0,2,0,0,1.1368683772161603e-13,4.76402829805516e-16,0,0.07443427660120337
UCLA_1_0051205,116,3.0,128,7,18,27,0,2,0,0,4.263256414560601e-14,5.8308193735689555e-16,0,0.0718697556596585
UCLA_1_0051206,116,3.0,128,7,18,27,0,2,0,0,4.263256414560601e-14,4.677375237276396e-16,0,0.06480252850512541
UCLA_1_0051207,116,3.0,128,7,18,27,0,2,0,0,1.1368683772161603e-13,4.264034333172412e-16,0,0.08204778208016035
UCLA_1_0051208,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.534662696922542e-16,0,0.06342216687278479
UCLA_1_0051209,116,3.0,128,7,18,27,0,2,0,0,1.1368683772161603e-13,4.791264899078959e-16,0,0.08454116643405808
UCLA_1_0051210,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.046601113984328e-16,0,0.054266978869199074
UCLA_1_0051211,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.748322885679702e-16,0,0.05150090524482162
UCLA_1_0051212,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.980336014763976e-16,0,0.04569745320794725
UCLA_1_0051214,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,3.610652103097697e-16,0,0.05007880511927971
UCLA_1_0051215,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.064683000795652e-16,0,0.0457747862443081
UCLA_1_0051216,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.225354377372805e-16,0,0.0699690567638913
UCLA_1_0051217,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.107356499602765e-16,0,0.058364802496118647
UCLA_1_0051218,116,3.0,128,7,18,27,0,2,0,0,4.263256414560601e-14,6.495226600550382e-16,0,0.05693841523399651
UCLA_1_0051219,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,6.520160780899391e-16,0,0.06695772952019638
UCLA_1_0051220,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.059158424072007e-16,0,0.06031379838101649
UCLA_1_0051221,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.380236182143291e-16,0,0.05881363868045349
UCLA_1_0051222,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.848298707181549e-16,0,0.05231669128730673
UCLA_1_0051223,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.58378285686052e-16,0,0.06095598683247213
UCLA_1_0051224,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.940742312930268e-16,0,0.060246905720088895
UCLA_1_0051225,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.614810453105789e-16,0,0.05779625328593233
UCLA_1_0051226,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.34910257611478e-16,0,0.05181511583878283
UCLA_1_0051227,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,4.667722217411554e-16,0,0.06222830620534456
UCLA_1_0051229,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.600962705696113e-16,0,0.05300537299973093
