file_id,shape_ok,dtype,finite,vmin,vmax,sym_err,diag_min,diag_max,n_exact_zero,n_neg_off,n_pos_off,max_abs,const
Olin_0050134,True,float64,True,-0.290050415442862,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,96,7914,1.0,False
Olin_0050135,True,float64,True,-0.3864155351407012,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,336,7674,1.0,False
Olin_0050136,True,float64,True,-0.27220264559118457,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,138,7872,1.0,False
Pitt_0050003,True,float64,True,-0.18163133497412629,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,80,7930,1.0,False
Pitt_0050004,True,float64,True,-0.30728655124381155,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,302,7708,1.0,False
Pitt_0050005,True,float64,True,-0.3243857838087334,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,336,7674,1.0,False
Pitt_0050006,True,float64,True,-0.5231310832174296,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1362,6648,1.0,False
Pitt_0050007,True,float64,True,-0.3234208633730574,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,114,7896,1.0,False
Pitt_0050008,True,float64,True,-0.08695921220416142,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,8,8002,1.0,False
Pitt_0050009,True,float64,True,-0.4298639375140732,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,532,7478,1.0,False
Pitt_0050010,True,float64,True,-0.23825200231205368,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,328,7682,1.0,False
Pitt_0050011,True,float64,True,-0.38574060004287875,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,830,7180,1.0,False
Pitt_0050012,True,float64,True,-0.011125077858119505,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,4,8006,1.0,False
Pitt_0050013,True,float64,True,-0.14619424556675256,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,10,8000,1.0,False
Pitt_0050014,True,float64,True,-0.46729967602289046,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1276,6734,1.0,False
Pitt_0050015,True,float64,True,-0.6627265596242641,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1718,6292,1.0,False
Pitt_0050016,True,float64,True,-0.351079683227585,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,526,7484,1.0,False
Pitt_0050017,True,float64,True,-0.45807682171906994,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,68,7942,1.0,False
Pitt_0050019,True,float64,True,-0.1678462323710306,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,92,7918,1.0,False
Pitt_0050020,True,float64,True,-0.194049534538504,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,128,7882,1.0,False
Pitt_0050022,True,float64,True,-0.3237909465201249,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,526,7484,1.0,False
Pitt_0050023,True,float64,True,-0.12386691682865646,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,24,7986,1.0,False
Pitt_0050024,True,float64,True,-0.42976911724710837,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1144,6866,1.0,False
Pitt_0050025,True,float64,True,-0.27594752631277514,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,226,7784,1.0,False
Pitt_0050026,True,float64,True,-0.6408792434340188,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,318,7692,1.0,False
Pitt_0050027,True,float64,True,-0.28740479165342275,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,158,7852,1.0,False
Pitt_0050028,True,float64,True,-0.37141633996578716,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,292,7718,1.0,False
Pitt_0050029,True,float64,True,-0.44444489257160125,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1222,6788,1.0,False
Pitt_0050030,True,float64,True,-0.5299592861149461,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1328,6682,1.0,False
Pitt_0050031,True,float64,True,-0.2450855011470107,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,106,7904,1.0,False
Pitt_0050032,True,float64,True,-0.5545592576408445,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1306,6704,1.0,False
Pitt_0050033,True,float64,True,-0.393439145895392,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,194,7816,1.0,False
Pitt_0050034,True,float64,True,-0.3440977075272792,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,368,7642,1.0,False
Pitt_0050035,True,float64,True,-0.5231588746530336,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,494,7516,1.0,False
Pitt_0050036,True,float64,True,-0.4160873563447592,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1514,6496,1.0,False
Pitt_0050037,True,float64,True,-0.4364020560112235,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,438,7572,1.0,False
Pitt_0050038,True,float64,True,-0.3604154616470934,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,490,7520,1.0,False
Pitt_0050040,True,float64,True,-0.2470697433363347,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,390,7620,1.0,False
Pitt_0050041,True,float64,True,-0.4442413489333318,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,814,7196,1.0,False
Pitt_0050042,True,float64,True,-0.34721496557923304,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,174,7836,1.0,False
Pitt_0050043,True,float64,True,-0.44834215878394446,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,960,7050,1.0,False
Pitt_0050044,True,float64,True,-0.3477575464753977,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,416,7594,1.0,False
Pitt_0050045,True,float64,True,-0.43260960012401417,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,884,7126,1.0,False
Pitt_0050046,True,float64,True,-0.20846240315510786,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,182,7828,1.0,False
Pitt_0050047,True,float64,True,-0.18635974886748075,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,158,7852,1.0,False
Pitt_0050048,True,float64,True,-0.41953754187337156,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,510,7500,1.0,False
Pitt_0050049,True,float64,True,-0.5289255790895139,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1670,6340,1.0,False
Pitt_0050050,True,float64,True,-0.4764608728208351,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,498,7512,1.0,False
Pitt_0050051,True,float64,True,-0.3942513487627745,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1096,6914,1.0,False
Pitt_0050052,True,float64,True,-0.2788389086805609,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,118,7892,1.0,False
Pitt_0050053,True,float64,True,-0.0989928549687185,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,4,8006,1.0,False
Pitt_0050054,True,float64,True,-0.18584424881531117,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,16,7994,1.0,False
Pitt_0050055,True,float64,True,-0.4552602365384347,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1074,6936,1.0,False
Pitt_0050056,True,float64,True,-0.29698210259235347,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,168,7842,1.0,False
Pitt_0050057,True,float64,True,-0.6415955162195075,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1996,6014,1.0,False
Pitt_0050058,True,float64,True,-0.4263845149899067,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,444,7566,1.0,False
Pitt_0050059,True,float64,True,-0.41274838062385394,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,162,7848,1.0,False
Pitt_0050060,True,float64,True,-0.5040397289729935,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1158,6852,1.0,False
SBL_0051556,True,float64,True,-0.06817275147078898,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,6,8004,1.0,False
SBL_0051557,True,float64,True,-0.401768733907306,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,802,7208,1.0,False
SBL_0051559,True,float64,True,-0.031222078891459618,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,4,8006,1.0,False
SBL_0051560,True,float64,True,-0.4809509027342229,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1028,6982,1.0,False
SBL_0051561,True,float64,True,-0.35742168860942786,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,460,7550,1.0,False
SBL_0051562,True,float64,True,-0.29893030304734247,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,180,7830,1.0,False
SBL_0051563,True,float64,True,-0.1533319333380181,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,26,7984,1.0,False
SBL_0051564,True,float64,True,-0.3238102587543083,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,128,7882,1.0,False
SBL_0051565,True,float64,True,-0.4453661549027655,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,632,7378,1.0,False
SBL_0051566,True,float64,True,-0.5462882303944032,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,786,7224,1.0,False
SBL_0051567,True,float64,True,-0.35371106918243733,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,712,7298,1.0,False
SBL_0051568,True,float64,True,-0.2510188742159606,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,310,7700,1.0,False
SBL_0051569,True,float64,True,-0.6780711416718975,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1282,6728,1.0,False
SBL_0051570,True,float64,True,-0.501942325754612,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1058,6952,1.0,False
SBL_0051571,True,float64,True,-0.4971840032781107,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,534,7476,1.0,False
SBL_0051572,True,float64,True,-0.33113676294055083,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,420,7590,1.0,False
SBL_0051573,True,float64,True,-0.10570768108534773,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,22,7988,1.0,False
SBL_0051574,True,float64,True,-0.4336705851155622,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,564,7446,1.0,False
SBL_0051575,True,float64,True,-0.37625245491089315,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,786,7224,1.0,False
SBL_0051576,True,float64,True,-0.31993076198158793,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,342,7668,1.0,False
SBL_0051577,True,float64,True,-0.5141631310485385,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1296,6714,1.0,False
SBL_0051578,True,float64,True,-0.5171297146909988,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1434,6576,1.0,False
SBL_0051579,True,float64,True,-0.37109152080826496,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,422,7588,1.0,False
SBL_0051580,True,float64,True,-0.18699195253834225,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,18,7992,1.0,False
SBL_0051581,True,float64,True,-0.3589681855618552,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,266,7744,1.0,False
SBL_0051582,True,float64,True,-0.4822111906125312,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,536,7474,1.0,False
SBL_0051583,True,float64,True,-0.21345098841316665,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,76,7934,1.0,False
SBL_0051584,True,float64,True,-0.2036533409317261,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,62,7948,1.0,False
SBL_0051585,True,float64,True,-0.4745777277517829,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1466,6544,1.0,False
SDSU_0050182,True,float64,True,-0.25123819880153264,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,326,7684,1.0,False
SDSU_0050183,True,float64,True,-0.6143252080469453,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1824,6186,1.0,False
SDSU_0050185,True,float64,True,-0.29669820879782677,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,290,7720,1.0,False
SDSU_0050186,True,float64,True,-0.41613463741165735,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1120,6890,1.0,False
SDSU_0050187,True,float64,True,-0.4564316196393805,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,714,7296,1.0,False
SDSU_0050188,True,float64,True,-0.5280777385689248,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,572,7438,1.0,False
SDSU_0050189,True,float64,True,-0.520714896577908,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1324,6686,1.0,False
SDSU_0050190,True,float64,True,-0.5503143078477076,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,856,7154,1.0,False
SDSU_0050191,True,float64,True,-0.2756866591219519,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,336,7674,1.0,False
SDSU_0050193,True,float64,True,-0.5535024563417547,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,966,7044,1.0,False
SDSU_0050194,True,float64,True,-0.5084045854486868,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,570,7440,1.0,False
SDSU_0050196,True,float64,True,-0.5240779592280983,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,912,7098,1.0,False
SDSU_0050197,True,float64,True,-0.1519778891046295,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,28,7982,1.0,False
SDSU_0050198,True,float64,True,-0.39158068996186846,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,550,7460,1.0,False
SDSU_0050199,True,float64,True,-0.41261876626059185,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1032,6978,1.0,False
SDSU_0050200,True,float64,True,-0.41086268683487126,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,684,7326,1.0,False
SDSU_0050201,True,float64,True,-0.09125965233713754,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,32,7978,1.0,False
SDSU_0050202,True,float64,True,-0.3521597749719777,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,310,7700,1.0,False
SDSU_0050203,True,float64,True,-0.38624000533249214,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,472,7538,1.0,False
SDSU_0050204,True,float64,True,-0.6981295980215967,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1384,6626,1.0,False
SDSU_0050205,True,float64,True,-0.33221699603473603,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,584,7426,1.0,False
SDSU_0050206,True,float64,True,-0.369855941782591,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,646,7364,1.0,False
SDSU_0050207,True,float64,True,-0.02493804298016675,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,4,8006,1.0,False
SDSU_0050208,True,float64,True,-0.35188803208620395,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,444,7566,1.0,False
SDSU_0050210,True,float64,True,-0.4809303496705579,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1714,6296,1.0,False
SDSU_0050211,True,float64,True,-0.3681717390183616,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,354,7656,1.0,False
SDSU_0050212,True,float64,True,-0.48798514667229753,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,892,7118,1.0,False
SDSU_0050213,True,float64,True,-0.4549842279477163,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,622,7388,1.0,False
SDSU_0050214,True,float64,True,-0.24727098227632208,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,76,7934,1.0,False
SDSU_0050215,True,float64,True,-0.485499001180892,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,966,7044,1.0,False
SDSU_0050217,True,float64,True,-0.6033882353649175,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1482,6528,1.0,False
Stanford_0051160,True,float64,True,-0.40806347962754164,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,204,7806,1.0,False
Stanford_0051161,True,float64,True,-0.11543750750665041,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,18,7992,1.0,False
Stanford_0051162,True,float64,True,-0.49076433697575794,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1920,6090,1.0,False
Stanford_0051163,True,float64,True,-0.3264062533050441,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,566,7444,1.0,False
Stanford_0051164,True,float64,True,-0.537836941286359,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,718,7292,1.0,False
Stanford_0051165,True,float64,True,-0.2485610019780431,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,370,7640,1.0,False
Stanford_0051166,True,float64,True,-0.469034108209408,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,536,7474,1.0,False
Stanford_0051167,True,float64,True,-0.23265358125933933,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,86,7924,1.0,False
Stanford_0051168,True,float64,True,-0.09546473006703893,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,22,7988,1.0,False
Stanford_0051169,True,float64,True,-0.3727165491347462,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,342,7668,1.0,False
Stanford_0051170,True,float64,True,-0.34697417560036553,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,482,7528,1.0,False
Stanford_0051171,True,float64,True,-0.3850222121310715,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,334,7676,1.0,False
Stanford_0051172,True,float64,True,-0.32202822313898616,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,74,7936,1.0,False
Stanford_0051173,True,float64,True,-0.29539644043621016,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,442,7568,1.0,False
Stanford_0051174,True,float64,True,-0.3410093945070838,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,826,7184,1.0,False
Stanford_0051175,True,float64,True,-0.36858092121839614,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,232,7778,1.0,False
Stanford_0051177,True,float64,True,-0.3348406032243265,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,262,7748,1.0,False
Stanford_0051178,True,float64,True,-0.23141066276830868,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,110,7900,1.0,False
Stanford_0051179,True,float64,True,-0.5288739750713761,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1394,6616,1.0,False
Stanford_0051180,True,float64,True,-0.428157769632351,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,594,7416,1.0,False
Stanford_0051181,True,float64,True,-0.20505199165682247,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,144,7866,1.0,False
Stanford_0051182,True,float64,True,-0.4565720194872985,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,532,7478,1.0,False
Stanford_0051183,True,float64,True,-0.4750001829586635,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,522,7488,1.0,False
Stanford_0051184,True,float64,True,-0.41979790151905594,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,158,7852,1.0,False
Stanford_0051185,True,float64,True,-0.30270717003063985,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,114,7896,1.0,False
Stanford_0051186,True,float64,True,-0.5027160198134062,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,626,7384,1.0,False
Stanford_0051187,True,float64,True,-0.11455044189646008,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,6,8004,1.0,False
Stanford_0051188,True,float64,True,-0.4550756350229544,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,698,7312,1.0,False
Stanford_0051189,True,float64,True,-0.2815212663761666,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,378,7632,1.0,False
Stanford_0051190,True,float64,True,-0.34586235964318707,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,410,7600,1.0,False
Stanford_0051191,True,float64,True,0.05670232104871262,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,0,8010,1.0,False
Stanford_0051192,True,float64,True,-0.4632130357014387,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,412,7598,1.0,False
Stanford_0051193,True,float64,True,-0.32741044139085707,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,458,7552,1.0,False
Stanford_0051194,True,float64,True,-0.3256333413454925,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,692,7318,1.0,False
Stanford_0051195,True,float64,True,-0.33636462155692765,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,228,7782,1.0,False
Stanford_0051196,True,float64,True,-0.21104505803103515,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,44,7966,1.0,False
Stanford_0051197,True,float64,True,-0.2704471216209543,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,184,7826,1.0,False
Stanford_0051198,True,float64,True,-0.46643430762589116,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1546,6464,1.0,False
Stanford_0051199,True,float64,True,-0.28381032645730664,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,150,7860,1.0,False
Trinity_0050232,True,float64,True,-0.5783862729900578,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,974,7036,1.0,False
Trinity_0050233,True,float64,True,-0.5050043397389562,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,934,7076,1.0,False
Trinity_0050234,True,float64,True,-0.3182333618327013,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,292,7718,1.0,False
Trinity_0050235,True,float64,True,-0.4983085320831084,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,902,7108,1.0,False
Trinity_0050236,True,float64,True,-0.5583411344318604,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1356,6654,1.0,False
Trinity_0050237,True,float64,True,-0.5408477765762453,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1742,6268,1.0,False
Trinity_0050239,True,float64,True,-0.5735398954398897,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1028,6982,1.0,False
Trinity_0050240,True,float64,True,-0.5405222444421844,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1752,6258,1.0,False
Trinity_0050241,True,float64,True,-0.3483413867876743,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,184,7826,1.0,False
Trinity_0050243,True,float64,True,-0.26243826767850653,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,266,7744,1.0,False
Trinity_0050245,True,float64,True,-0.429352092224412,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1362,6648,1.0,False
Trinity_0050246,True,float64,True,-0.632107620710512,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1188,6822,1.0,False
Trinity_0050247,True,float64,True,-0.4545177935129616,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,486,7524,1.0,False
Trinity_0050248,True,float64,True,-0.4495950608227309,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1116,6894,1.0,False
Trinity_0050249,True,float64,True,-0.5973962614701614,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,852,7158,1.0,False
Trinity_0050250,True,float64,True,-0.18805224243554797,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,76,7934,1.0,False
Trinity_0050251,True,float64,True,-0.611405145216395,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,474,7536,1.0,False
Trinity_0050252,True,float64,True,-0.3718995624493925,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,240,7770,1.0,False
Trinity_0050253,True,float64,True,-0.5687218680858002,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1208,6802,1.0,False
Trinity_0050254,True,float64,True,-0.5353031926283883,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,602,7408,1.0,False
Trinity_0050255,True,float64,True,-0.32592079390435885,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,216,7794,1.0,False
Trinity_0050257,True,float64,True,-0.510435442438398,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,724,7286,1.0,False
Trinity_0050260,True,float64,True,-0.2592410799640963,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,226,7784,1.0,False
Trinity_0050261,True,float64,True,-0.601998540407787,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,788,7222,1.0,False
Trinity_0050262,True,float64,True,-0.2576971190882056,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,154,7856,1.0,False
Trinity_0050263,True,float64,True,-0.6295062392488036,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1472,6538,1.0,False
Trinity_0050264,True,float64,True,-0.4344332591262178,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,858,7152,1.0,False
Trinity_0050265,True,float64,True,-0.2306382351383762,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,104,7906,1.0,False
Trinity_0050266,True,float64,True,-0.4936360817392402,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,878,7132,1.0,False
Trinity_0050267,True,float64,True,-0.32831489232957994,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,302,7708,1.0,False
Trinity_0050268,True,float64,True,-0.32525004928013596,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,374,7636,1.0,False
Trinity_0050269,True,float64,True,-0.3957030763876322,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,468,7542,1.0,False
Trinity_0050270,True,float64,True,-0.19876190015303885,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,88,7922,1.0,False
Trinity_0050271,True,float64,True,-0.38129061903968176,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,282,7728,1.0,False
Trinity_0051132,True,float64,True,-0.48262262802858996,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,270,7740,1.0,False
Trinity_0051133,True,float64,True,-0.41274625500944095,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,808,7202,1.0,False
Trinity_0051134,True,float64,True,-0.5549043474079567,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,954,7056,1.0,False
Trinity_0051135,True,float64,True,-0.38206859473874766,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,504,7506,1.0,False
Trinity_0051136,True,float64,True,-0.34823006790665,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,194,7816,1.0,False
Trinity_0051137,True,float64,True,-0.35507761942118954,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,640,7370,1.0,False
Trinity_0051138,True,float64,True,-0.4556060891917963,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,756,7254,1.0,False
Trinity_0051139,True,float64,True,-0.5502315891292685,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2074,5936,1.0,False
Trinity_0051140,True,float64,True,-0.49981569812071974,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1278,6732,1.0,False
Trinity_0051141,True,float64,True,-0.2460607440076079,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,90,7920,1.0,False
Trinity_0051142,True,float64,True,-0.471378944200081,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,760,7250,1.0,False
UCLA_1_0051201,True,float64,True,-0.20124527932324687,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,66,7944,1.0,False
UCLA_1_0051202,True,float64,True,-0.27800550663372764,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,400,7610,1.0,False
UCLA_1_0051204,True,float64,True,-0.45142277860762414,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,786,7224,1.0,False
UCLA_1_0051205,True,float64,True,-0.5946708428437485,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,438,7572,1.0,False
